#n	R_A1 / 1/s
1	0
2	0
3	0
4	1
5	0
6	0
7	0
8	0
9	1
10	0
11	0
12	1
13	1
14	0
15	0
16	0
17	2
18	0
19	0
20	0
21	0
22	0
23	0
24	1
25	0
26	0
27	0
28	1
29	0
30	0
31	0
32	0
33	0
34	1
35	0
36	0
37	0
38	0
39	0
40	1
41	0
42	0
43	1
44	0
45	0
46	0
47	1
48	0
49	1
50	1
51	0
52	1
53	0
54	0
55	0
56	1
57	0
58	0
59	1
60	1
61	0
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	1
76	0
77	2
78	1
79	1
80	1
81	1
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	1
90	0
91	0
92	0
93	0
94	0
95	2
96	1
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	1
105	0
106	0
107	0
108	0
109	1
110	0
111	1
112	1
113	0
114	0
115	0
116	0
117	1
118	0
119	0
120	0
121	1
122	1
123	0
124	1
125	0
126	0
127	1
128	0
129	0
130	0
131	0
132	0
133	2
134	0
135	1
136	0
137	0
138	0
139	1
140	1
141	0
142	1
143	1
144	0
145	1
146	0
147	0
148	0
149	0
150	0
151	1
152	0
153	0
154	1
155	0
156	0
157	1
158	1
159	0
160	0
161	0
162	2
163	0
164	1
165	1
166	3
167	2
168	0
169	0
170	0
